Date_ID,ID,Part_Num,Event,Group_size,Date_Order,M_1,M_2,M_3,M_4,M_5,M_6,Sex,PP_ID,PP_M_1,PP_M_2,PP_M_3,PP_M_4,PP_M_5,PP_M_6,PP_Sex
11212101,1121,21,1,32,9,1,0,5,5,2,2,1,2101,1,0,1,7,1,1,2
11212102,1121,21,1,32,3,0,0,2,6,1,4,1,2102,0,0,1,1,1,1,2
11212103,1121,21,1,32,5,1,1,7,7,5,5,1,2103,0,0,1,7,1,1,2
11212106,1121,21,1,32,7,1,1,7,7,5,4,1,2106,1,1,7,7,1,1,2
11212109,1121,21,1,32,8,1,1,6,7,2,2,1,2109,1,1,5,5,1,1,2
11212111,1121,21,1,32,14,0,1,5,6,5,3,1,2111,0,0,1,1,1,1,2
11212112,1121,21,1,32,6,0,1,2,5,6,3,1,2112,0,0,2,2,2,2,2
11212113,1121,21,1,32,2,0,1,5,6,3,4,1,2113,0,0,3,4,1,1,2
11212114,1121,21,1,32,4,0,1,6,6,6,4,1,2114,0,0,2,2,1,1,2
11212116,1121,21,1,32,11,0,1,6,6,7,2,1,2116,0,0,2,3,1,1,2
11212117,1121,21,1,32,13,0,1,5,6,7,3,1,2117,0,0,1,2,1,1,2
11212118,1121,21,1,32,12,0,1,3,5,2,2,1,2118,1,0,4,6,1,2,2
11212119,1121,21,1,32,10,0,1,4,5,4,3,1,2119,0,0,2,2,1,1,2
11212120,1121,21,1,32,1,0,1,5,6,5,2,1,2120,0,0,4,7,2,1,2
11222101,1122,22,1,32,3,0,0,4,5,2,3,1,2101,0,1,5,6,4,1,2
11222102,1122,22,1,32,13,0,0,1,1,1,1,1,2102,0,1,4,4,1,1,2
11222106,1122,22,1,32,1,0,1,5,6,5,2,1,2106,0,0,3,4,2,1,2
11222108,1122,22,1,32,10,0,1,6,1,6,1,1,2108,0,1,4,5,1,2,2
11222109,1122,22,1,32,2,0,0,3,2,2,1,1,2109,0,1,7,7,6,5,2
11222111,1122,22,1,32,8,0,1,5,2,6,2,1,2111,0,0,3,6,2,2,2
11222113,1122,22,1,32,12,0,0,3,2,1,1,1,2113,0,1,6,6,2,5,2
11222114,1122,22,1,32,14,0,1,6,5,7,4,1,2114,0,1,5,4,2,1,2
11222115,1122,22,1,32,9,0,1,6,5,6,4,1,2115,0,0,5,7,2,2,2
11222116,1122,22,1,32,5,0,1,6,4,7,3,1,2116,0,1,5,5,1,4,2
11222117,1122,22,1,32,7,0,1,5,6,3,3,1,2117,0,1,5,4,5,5,2
11222118,1122,22,1,32,6,0,0,3,2,2,2,1,2118,0,1,5,7,2,3,2
11222119,1122,22,1,32,4,0,0,2,5,2,2,1,2119,0,1,5,4,4,2,2
11222120,1122,22,1,32,11,0,1,6,6,5,4,1,2120,0,1,6,6,3,4,2
11232101,1123,23,1,32,14,0,1,5,6,2,2,1,2101,0,0,2,1,1,1,2
11232102,1123,23,1,32,8,0,0,1,2,1,1,1,2102,0,0,1,1,1,1,2
11232103,1123,23,1,32,10,0,1,4,6,5,3,1,2103,0,0,3,6,1,1,2
11232106,1123,23,1,32,12,0,1,3,2,3,1,1,2106,0,1,3,3,1,1,2
11232108,1123,23,1,32,5,0,0,4,4,3,4,1,2108,0,0,2,2,1,1,2
11232109,1123,23,1,32,13,0,0,2,1,1,1,1,2109,0,0,3,3,1,1,2
11232111,1123,23,1,32,3,0,0,1,5,1,2,1,2111,0,0,1,1,1,1,2
11232112,1123,23,1,32,11,0,1,5,3,5,3,1,2112,0,0,1,2,2,2,2
11232113,1123,23,1,32,7,0,0,1,4,1,1,1,2113,0,1,6,6,2,3,2
11232114,1123,23,1,32,9,0,1,4,6,3,3,1,2114,0,1,5,5,4,2,2
11232115,1123,23,1,32,4,0,0,3,3,2,3,1,2115,0,0,1,3,1,1,2
11232117,1123,23,1,32,2,0,0,3,6,3,2,1,2117,0,0,2,5,2,3,2
11232118,1123,23,1,32,1,0,0,1,2,1,1,1,2118,0,1,5,7,2,5,2
11232120,1123,23,1,32,6,0,0,3,5,2,2,1,2120,0,0,2,2,2,2,2
11242101,1124,24,1,32,1,0,1,3,5,4,4,1,2101,0,1,3,5,1,1,2
11242102,1124,24,1,32,11,0,1,4,5,3,3,1,2102,0,1,4,4,1,1,2
11242103,1124,24,1,32,13,0,1,6,5,5,6,1,2103,0,1,5,6,3,1,2
11242108,1124,24,1,32,8,0,1,4,4,6,5,1,2108,0,0,2,2,1,1,2
11242111,1124,24,1,32,6,0,0,4,3,4,3,1,2111,0,0,2,2,2,2,2
11242112,1124,24,1,32,14,0,1,4,3,6,4,1,2112,0,0,3,5,4,2,2
11242113,1124,24,1,32,10,0,1,4,3,4,4,1,2113,0,999,6,6,2,3,2
11242114,1124,24,1,32,12,0,1,4,4,5,5,1,2114,0,1,4,3,1,1,2
11242115,1124,24,1,32,7,0,1,4,3,5,3,1,2115,0,0,2,5,1,1,2
11242116,1124,24,1,32,3,0,1,999,3,5,4,1,2116,0,0,3,4,1,4,2
11242117,1124,24,1,32,5,0,1,5,5,5,4,1,2117,0,1,4,5,3,4,2
11242118,1124,24,1,32,4,0,1,5,5,4,5,1,2118,0,1,6,7,3,6,2
11242119,1124,24,1,32,2,0,1,5,4,5,5,1,2119,0,1,5,5,1,2,2
11242120,1124,24,1,32,9,0,1,5,5,4,5,1,2120,0,0,2,2,2,2,2
11252101,1125,25,1,32,8,0,0,2,3,2,2,1,2101,0,0,1,1,1,1,2
11252102,1125,25,1,32,2,0,0,2,3,1,1,1,2102,0,0,1,1,1,1,2
11252103,1125,25,1,32,4,0,1,4,3,4,4,1,2103,0,1,6,7,4,1,2
11252106,1125,25,1,32,6,0,0,2,3,2,2,1,2106,0,1,3,4,2,1,2
11252109,1125,25,1,32,7,0,0,4,5,2,2,1,2109,0,1,5,7,5,5,2
11252111,1125,25,1,32,13,0,0,2,1,2,2,1,2111,0,0,1,1,1,1,2
11252112,1125,25,1,32,5,0,1,5,5,5,4,1,2112,0,1,5,5,4,5,2
11252113,1125,25,1,32,1,0,0,4,5,2,2,1,2113,0,0,4,6,1,3,2
11252114,1125,25,1,32,3,0,1,6,4,6,5,1,2114,0,1,4,4,1,1,2
11252115,1125,25,1,32,14,0,0,3,4,3,3,1,2115,0,0,3,3,1,1,2
11252116,1125,25,1,32,10,0,0,1,1,3,1,1,2116,0,0,2,3,1,1,2
11252117,1125,25,1,32,12,0,0,3,2,2,2,1,2117,0,1,5,5,6,5,2
11252118,1125,25,1,32,11,0,0,1,2,1,1,1,2118,0,1,5,7,3,2,2
11252119,1125,25,1,32,9,0,0,2,2,2,2,1,2119,0,1,5,5,3,4,2
11262101,1126,26,1,32,7,1,1,6,7,3,2,1,2101,1,0,7,7,1,1,2
11262102,1126,26,1,32,1,0,0,4,7,1,1,1,2102,0,1,4,4,1,1,2
11262103,1126,26,1,32,3,0,1,5,5,5,3,1,2103,0,1,4,7,1,1,2
11262106,1126,26,1,32,5,0,0,4,6,3,2,1,2106,0,1,4,5,2,1,2
11262108,1126,26,1,32,14,0,1,6,6,6,5,1,2108,0,0,3,4,1,1,2
11262109,1126,26,1,32,6,1,1,6,7,2,2,1,2109,1,1,6,5,1,1,2
11262111,1126,26,1,32,12,0,1,5,6,5,4,1,2111,0,0,2,4,1,1,2
11262112,1126,26,1,32,4,1,1,7,7,4,4,1,2112,0,1,6,6,6,6,2
11262114,1126,26,1,32,2,1,1,5,6,4,2,1,2114,0,1,3,3,1,1,2
11262115,1126,26,1,32,13,0,1,6,6,6,5,1,2115,0,1,4,4,3,3,2
11262116,1126,26,1,32,9,0,0,3,6,1,1,1,2116,0,0,2,4,1,1,2
11262117,1126,26,1,32,11,0,1,5,5,5,4,1,2117,0,1,5,5,4,5,2
11262118,1126,26,1,32,10,0,0,4,6,1,1,1,2118,0,1,6,7,2,5,2
11262119,1126,26,1,32,8,0,1,4,6,2,2,1,2119,0,0,3,4,1,1,2
11282101,1128,28,1,32,2,0,0,4,3,1,1,1,2101,0,0,5,1,1,1,2
11282102,1128,28,1,32,12,0,0,1,2,1,1,1,2102,0,1,4,4,1,1,2
11282103,1128,28,1,32,14,0,0,1,1,1,1,1,2103,0,0,4,4,1,1,2
11282108,1128,28,1,32,9,0,0,1,1,1,1,1,2108,0,0,1,1,1,1,2
11282109,1128,28,1,32,1,0,0,4,5,1,1,1,2109,0,0,5,6,1,2,2
11282111,1128,28,1,32,7,0,0,2,1,1,1,1,2111,0,0,4,6,1,1,2
11282113,1128,28,1,32,11,0,0,2,1,1,1,1,2113,0,0,5,5,2,2,2
11282114,1128,28,1,32,13,0,1,5,3,5,5,1,2114,0,0,2,3,1,1,2
11282115,1128,28,1,32,8,0,1,4,2,4,4,1,2115,0,0,4,6,1,1,2
11282116,1128,28,1,32,4,0,0,1,1,1,1,1,2116,0,0,3,4,1,3,2
11282117,1128,28,1,32,6,0,1,6,4,5,5,1,2117,0,1,4,4,3,3,2
11282118,1128,28,1,32,5,0,0,3,4,1,1,1,2118,0,1,4,6,2,4,2
11282119,1128,28,1,32,3,0,1,6,5,6,6,1,2119,0,1,6,6,3,5,2
11282120,1128,28,1,32,10,0,1,4,5,4,4,1,2120,0,1,4,5,1,1,2
11312101,1131,31,1,32,6,0,0,2,1,1,2,1,2101,0,1,5,5,5,4,2
11312103,1131,31,1,32,2,0,0,3,2,5,2,1,2103,0,0,4,5,3,1,2
11312106,1131,31,1,32,4,0,0,2,3,5,2,1,2106,0,0,2,3,3,1,2
11312108,1131,31,1,32,13,0,1,3,2,6,4,1,2108,0,0,3,3,1,1,2
11312109,1131,31,1,32,5,0,0,1,2,1,1,1,2109,0,0,1,3,1,1,2
11312111,1131,31,1,32,11,0,1,3,5,5,3,1,2111,0,0,3,5,1,2,2
11312112,1131,31,1,32,3,0,1,6,3,7,5,1,2112,0,1,3,3,6,4,2
11312114,1131,31,1,32,1,0,1,5,6,3,3,1,2114,0,1,5,5,4,4,2
11312115,1131,31,1,32,12,0,0,3,5,2,1,1,2115,0,1,4,6,2,2,2
11312116,1131,31,1,32,8,0,0,1,2,1,1,1,2116,0,1,5,4,1,4,2
11312117,1131,31,1,32,10,0,1,5,6,3,2,1,2117,0,1,6,6,6,6,2
11312118,1131,31,1,32,9,0,0,2,1,2,1,1,2118,0,0,3,5,2,3,2
11312119,1131,31,1,32,7,0,0,3,6,1,2,1,2119,0,0,4,5,2,1,2
11312120,1131,31,1,32,14,0,1,5,5,4,3,1,2120,0,1,4,5,2,2,2
11322101,1132,32,1,32,11,0,0,4,4,2,2,1,2101,0,1,4,4,5,2,2
11322102,1132,32,1,32,5,0,0,1,1,1,1,1,2102,0,0,1,1,1,1,2
11322103,1132,32,1,32,7,0,1,5,6,5,5,1,2103,0,0,4,6,1,1,2
11322106,1132,32,1,32,9,0,1,5,5,4,4,1,2106,0,1,6,6,7,4,2
11322108,1132,32,1,32,2,0,1,7,7,7,7,1,2108,0,1,4,5,1,2,2
11322109,1132,32,1,32,10,0,0,3,3,2,1,1,2109,0,1,6,6,7,6,2
11322112,1132,32,1,32,8,0,0,4,4,4,4,1,2112,0,0,2,4,4,2,2
11322113,1132,32,1,32,4,0,0,3,5,2,2,1,2113,0,999,7,6,2,4,2
11322114,1132,32,1,32,6,0,1,6,6,6,6,1,2114,0,1,2,2,2,2,2
11322115,1132,32,1,32,1,0,1,5,6,5,5,1,2115,0,1,4,7,2,2,2
11322116,1132,32,1,32,13,0,0,3,3,3,3,1,2116,0,1,5,4,1,4,2
11322118,1132,32,1,32,14,0,0,3,3,3,2,1,2118,0,1,5,7,4,3,2
11322119,1132,32,1,32,12,0,0,4,4,4,4,1,2119,0,999,4,5,1,2,2
11322120,1132,32,1,32,3,0,1,5,5,5,5,1,2120,0,1,5,4,7,3,2
11342101,1134,34,1,32,12,0,0,2,2,3,2,1,2101,0,1,5,4,5,1,2
11342102,1134,34,1,32,6,0,1,6,6,2,2,1,2102,0,0,1,1,1,1,2
11342103,1134,34,1,32,8,0,1,6,4,5,3,1,2103,0,1,3,6,3,1,2
11342106,1134,34,1,32,10,0,1,6,6,6,5,1,2106,0,1,4,3,5,2,2
11342108,1134,34,1,32,3,0,1,7,7,7,7,1,2108,0,0,5,5,2,2,2
11342109,1134,34,1,32,11,0,0,3,3,1,1,1,2109,0,0,2,4,1,1,2
11342111,1134,34,1,32,1,0,1,7,5,7,4,1,2111,0,1,6,4,4,4,2
11342112,1134,34,1,32,9,0,1,7,7,7,5,1,2112,0,1,4,5,5,3,2
11342113,1134,34,1,32,5,0,1,5,5,3,2,1,2113,0,0,4,4,2,2,2
11342114,1134,34,1,32,7,0,0,3,2,2,2,1,2114,0,1,3,3,5,2,2
11342115,1134,34,1,32,2,0,1,5,6,4,3,1,2115,0,0,3,4,1,1,2
11342116,1134,34,1,32,14,0,0,1,1,2,1,1,2116,0,1,6,6,1,5,2
11342119,1134,34,1,32,13,0,1,2,2,2,2,1,2119,0,1,3,5,2,3,2
11342120,1134,34,1,32,4,0,0,3,3,4,2,1,2120,0,1,6,6,6,6,2
11352101,1135,35,1,32,5,0,0,1,1,1,1,1,2101,0,1,2,1,1,1,2
11352103,1135,35,1,32,1,0,0,1,5,4,2,1,2103,0,1,2,6,1,1,2
11352106,1135,35,1,32,3,0,0,3,2,2,1,1,2106,0,1,3,4,3,2,2
11352108,1135,35,1,32,12,0,0,1,1,2,1,1,2108,0,0,1,2,1,1,2
11352109,1135,35,1,32,4,0,0,1,1,1,1,1,2109,0,1,1,7,1,1,2
11352111,1135,35,1,32,10,0,0,1,1,1,1,1,2111,0,0,3,4,1,1,2
11352112,1135,35,1,32,2,0,0,1,2,2,1,1,2112,0,0,2,4,1,1,2
11352113,1135,35,1,32,14,0,0,1,3,1,1,1,2113,0,0,5,5,2,2,2
11352115,1135,35,1,32,11,0,0,1,2,1,1,1,2115,0,0,4,6,1,1,2
11352116,1135,35,1,32,7,0,0,1,1,1,1,1,2116,0,1,4,4,1,3,2
11352117,1135,35,1,32,9,0,0,2,2,1,1,1,2117,0,0,4,5,4,3,2
11352118,1135,35,1,32,8,0,0,1,1,1,1,1,2118,0,1,5,7,2,3,2
11352119,1135,35,1,32,6,0,0,2,2,2,1,1,2119,0,1,5,5,2,5,2
11352120,1135,35,1,32,13,0,0,2,3,2,1,1,2120,0,1,5,6,3,3,2
11362101,1136,36,1,32,4,0,1,4,4,3,1,1,2101,0,1,6,4,6,5,2
11362102,1136,36,1,32,14,0,0,3,3,1,1,1,2102,0,0,1,1,1,1,2
11362106,1136,36,1,32,2,0,1,7,7,5,3,1,2106,0,1,3,4,3,1,2
11362108,1136,36,1,32,11,0,1,7,5,7,3,1,2108,0,1,4,5,2,1,2
11362109,1136,36,1,32,3,0,0,3,5,1,1,1,2109,0,1,6,7,6,4,2
11362111,1136,36,1,32,9,0,1,6,3,7,2,1,2111,0,0,3,5,1,1,2
11362112,1136,36,1,32,1,0,1,6,5,7,4,1,2112,0,1,6,5,6,5,2
11362113,1136,36,1,32,13,0,0,4,6,2,1,1,2113,0,1,6,6,2,5,2
11362115,1136,36,1,32,10,0,1,6,5,7,3,1,2115,0,1,4,5,3,3,2
11362116,1136,36,1,32,6,0,1,4,1,6,1,1,2116,0,1,6,6,1,6,2
11362117,1136,36,1,32,8,0,1,5,6,4,1,1,2117,0,1,6,6,6,6,2
11362118,1136,36,1,32,7,0,0,4,2,1,1,1,2118,0,0,4,7,3,6,2
11362119,1136,36,1,32,5,0,0,1,3,1,1,1,2119,0,0,4,5,1,1,2
11362120,1136,36,1,32,12,0,1,4,5,4,1,1,2120,0,1,7,7,7,7,2
11372102,1137,37,1,32,10,0,0,2,3,1,1,1,2102,0,0,1,1,1,1,2
11372103,1137,37,1,32,12,0,1,6,5,7,4,1,2103,0,1,6,3,6,1,2
11372106,1137,37,1,32,14,0,1,4,4,5,2,1,2106,0,1,4,5,2,2,2
11372108,1137,37,1,32,7,0,1,3,2,6,2,1,2108,0,0,2,3,1,1,2
11372111,1137,37,1,32,5,0,1,4,5,5,1,1,2111,0,1,4,5,3,3,2
11372112,1137,37,1,32,13,0,1,3,3,7,2,1,2112,0,0,3,3,3,2,2
11372113,1137,37,1,32,9,0,0,2,4,2,1,1,2113,0,0,3,3,1,3,2
11372114,1137,37,1,32,11,0,1,2,4,5,1,1,2114,0,0,2,2,1,1,2
11372115,1137,37,1,32,6,0,1,6,6,4,2,1,2115,0,0,2,1,1,1,2
11372116,1137,37,1,32,2,0,1,4,5,5,4,1,2116,0,0,1,3,1,1,2
11372117,1137,37,1,32,4,0,1,3,6,3,1,1,2117,0,0,2,2,3,2,2
11372118,1137,37,1,32,3,0,1,3,4,1,1,1,2118,0,1,4,7,3,5,2
11372119,1137,37,1,32,1,0,0,3,6,2,2,1,2119,0,1,4,6,2,3,2
11372120,1137,37,1,32,8,1,1,4,4,2,2,1,2120,1,1,5,5,2,2,2
11382101,1138,38,1,32,10,0,0,3,4,3,3,1,2101,0,0,4,1,1,1,2
11382102,1138,38,1,32,4,0,0,2,2,1,1,1,2102,0,0,1,1,1,1,2
11382103,1138,38,1,32,6,0,0,3,5,5,3,1,2103,0,0,1,2,1,1,2
11382106,1138,38,1,32,8,0,1,5,5,6,5,1,2106,0,1,3,4,2,1,2
11382108,1138,38,1,32,1,0,0,3,3,7,2,1,2108,0,0,2,3,1,1,2
11382109,1138,38,1,32,9,0,0,3,4,3,2,1,2109,0,0,3,1,1,1,2
11382112,1138,38,1,32,7,0,1,5,4,7,5,1,2112,0,1,4,4,5,6,2
11382113,1138,38,1,32,3,0,0,2,3,1,2,1,2113,0,0,4,5,1,2,2
11382114,1138,38,1,32,5,0,1,6,6,6,5,1,2114,0,0,2,2,1,1,2
11382116,1138,38,1,32,12,0,0,2,2,3,3,1,2116,0,1,4,4,1,3,2
11382117,1138,38,1,32,14,0,0,3,2,2,3,1,2117,0,0,2,3,2,2,2
11382118,1138,38,1,32,13,0,0,3,4,3,3,1,2118,0,0,5,6,1,2,2
11382119,1138,38,1,32,11,0,0,4,4,5,5,1,2119,0,1,5,4,1,1,2
11382120,1138,38,1,32,2,0,1,5,6,5,5,1,2120,0,1,2,4,5,1,2
11392101,1139,39,1,32,13,0,1,4,5,6,5,1,2101,0,0,3,1,1,1,2
11392102,1139,39,1,32,7,0,1,4,3,6,5,1,2102,0,0,1,1,1,1,2
11392103,1139,39,1,32,9,0,1,7,6,7,7,1,2103,0,0,2,4,1,1,2
11392106,1139,39,1,32,11,0,1,6,6,5,5,1,2106,0,1,4,5,4,2,2
11392108,1139,39,1,32,4,0,1,6,5,7,6,1,2108,0,0,2,4,1,1,2
11392109,1139,39,1,32,12,0,1,4,3,5,3,1,2109,0,0,4,5,1,1,2
11392111,1139,39,1,32,2,0,1,4,4,6,5,1,2111,0,0,2,3,1,2,2
11392112,1139,39,1,32,10,0,1,6,4,6,6,1,2112,0,1,3,3,1,1,2
11392113,1139,39,1,32,6,0,1,3,4,6,5,1,2113,0,1,5,6,3,4,2
11392114,1139,39,1,32,8,0,1,6,5,7,6,1,2114,0,0,2,2,1,2,2
11392115,1139,39,1,32,3,0,1,4,4,6,5,1,2115,0,0,4,6,2,1,2
11392117,1139,39,1,32,1,0,1,4,5,6,5,1,2117,0,1,5,5,4,5,2
11392119,1139,39,1,32,14,0,1,6,7,6,5,1,2119,0,0,2,2,1,1,2
11392120,1139,39,1,32,5,0,1,4,4,6,5,1,2120,0,0,2,2,2,2,2
11402102,1140,40,1,32,9,0,0,1,1,1,1,1,2102,0,0,1,1,1,1,2
11402103,1140,40,1,32,11,1,1,6,6,6,4,1,2103,0,1,3,6,1,1,2
11402106,1140,40,1,32,13,0,1,7,6,7,5,1,2106,0,1,7,7,2,2,2
11402108,1140,40,1,32,6,0,1,6,5,6,4,1,2108,0,0,2,4,1,1,2
11402109,1140,40,1,32,14,0,1,6,6,2,1,1,2109,0,1,7,7,1,1,2
11402111,1140,40,1,32,4,0,1,4,4,6,3,1,2111,0,0,4,4,1,2,2
11402112,1140,40,1,32,12,0,1,7,6,6,4,1,2112,0,1,5,5,1,1,2
11402113,1140,40,1,32,8,0,0,2,3,1,1,1,2113,0,1,5,5,2,3,2
11402114,1140,40,1,32,10,0,1,5,4,6,2,1,2114,0,1,3,4,1,1,2
11402115,1140,40,1,32,5,0,1,5,5,4,2,1,2115,0,0,3,5,1,1,2
11402116,1140,40,1,32,1,0,1,5,7,4,4,1,2116,0,1,6,6,1,5,2
11402117,1140,40,1,32,3,0,1,5,5,4,2,1,2117,0,0,4,7,2,2,2
11402118,1140,40,1,32,2,0,1,4,4,2,1,1,2118,0,1,5,7,2,5,2
11402120,1140,40,1,32,7,0,1,3,3,3,1,1,2120,0,1,7,7,3,3,2
12212201,1221,21,2,30,11,0,1,4,4,3,4,1,2201,0,0,1,1,1,1,2
12212202,1221,21,2,30,12,0,0,3,4,3,3,1,2202,0,0,2,3,1,1,2
12212204,1221,21,2,30,3,0,1,5,5,4,4,1,2204,0,0,4,4,2,2,2
12212205,1221,21,2,30,10,0,1,4,5,3,3,1,2205,0,1,5,6,1,1,2
12212206,1221,21,2,30,2,0,1,4,3,3,4,1,2206,0,0,2,5,1,1,2
12212207,1221,21,2,30,13,0,1,4,4,3,2,1,2207,0,0,1,3,1,1,2
12212208,1221,21,2,30,5,0,0,3,3,2,2,1,2208,0,1,3,3,1,1,2
12212209,1221,21,2,30,4,0,1,5,4,4,4,1,2209,0,1,5,6,1,1,2
12212210,1221,21,2,30,8,0,0,3,3,2,2,1,2210,0,0,2,2,1,1,2
12212211,1221,21,2,30,1,0,0,3,3,2,2,1,2211,0,0,3,5,1,1,2
12212212,1221,21,2,30,6,0,1,4,5,3,3,1,2212,0,0,1,6,1,1,2
12212213,1221,21,2,30,9,0,1,3,4,3,3,1,2213,0,1,6,6,3,4,2
12212214,1221,21,2,30,14,0,0,3,3,2,2,1,2214,0,0,3,3,1,1,2
12212215,1221,21,2,30,7,0,1,5,5,4,4,1,2215,0,0,3,4,3,3,2
12212216,1221,21,2,30,15,0,0,3,3,2,2,1,2216,0,0,1,1,1,1,2
12222201,1222,22,2,30,4,0,1,7,6,7,6,1,2201,0,1,4,5,4,4,2
12222202,1222,22,2,30,5,0,1,5,5,7,6,1,2202,0,1,3,4,1,3,2
12222204,1222,22,2,30,11,0,0,2,2,2,2,1,2204,0,0,4,4,2,3,2
12222205,1222,22,2,30,3,0,0,1,2,1,1,1,2205,0,0,3,5,2,2,2
12222206,1222,22,2,30,10,0,0,2,2,2,2,1,2206,0,1,4,5,1,1,2
12222207,1222,22,2,30,6,0,0,3,4,1,1,1,2207,0,0,2,3,1,2,2
12222208,1222,22,2,30,13,0,0,2,2,1,1,1,2208,0,1,6,6,2,2,2
12222209,1222,22,2,30,12,0,1,7,7,7,7,1,2209,0,1,6,6,2,6,2
12222210,1222,22,2,30,1,0,1,6,6,6,5,1,2210,0,0,3,4,1,1,2
12222211,1222,22,2,30,9,0,0,2,3,1,1,1,2211,0,1,6,6,2,4,2
12222212,1222,22,2,30,14,0,0,1,2,1,1,1,2212,0,0,1,5,1,1,2
12222213,1222,22,2,30,2,0,0,3,4,2,2,1,2213,0,1,6,6,5,4,2
12222214,1222,22,2,30,7,0,1,6,6,6,6,1,2214,0,0,3,2,1,1,2
12222215,1222,22,2,30,15,0,0,1,3,1,1,1,2215,0,0,3,4,4,4,2
12222216,1222,22,2,30,8,0,0,3,7,5,2,1,2216,0,1,5,5,5,4,2
12232201,1223,23,2,30,1,0,1,7,6,7,7,1,2201,0,0,3,6,2,2,2
12232202,1223,23,2,30,2,0,0,3,3,2,2,1,2202,0,0,2,2,1,1,2
12232204,1223,23,2,30,8,0,1,5,5,3,2,1,2204,0,0,4,3,1,2,2
12232205,1223,23,2,30,15,0,0,4,3,2,1,1,2205,0,1,3,3,1,2,2
12232206,1223,23,2,30,7,0,1,7,6,7,6,1,2206,0,0,4,5,2,2,2
12232207,1223,23,2,30,3,0,0,5,5,5,3,1,2207,0,0,3,4,1,3,2
12232208,1223,23,2,30,10,0,0,2,2,1,1,1,2208,0,1,4,4,1,1,2
12232209,1223,23,2,30,9,0,1,7,7,7,7,1,2209,0,1,6,6,5,5,2
12232210,1223,23,2,30,13,0,1,7,7,6,5,1,2210,0,0,2,3,1,1,2
12232211,1223,23,2,30,6,0,1,6,6,7,6,1,2211,0,1,6,6,2,4,2
12232212,1223,23,2,30,11,0,1,7,7,7,7,1,2212,0,1,2,6,1,1,2
12232213,1223,23,2,30,14,0,0,1,1,2,1,1,2213,0,0,6,6,1,2,2
12232214,1223,23,2,30,4,0,1,7,6,7,6,1,2214,0,1,4,4,1,1,2
12232215,1223,23,2,30,12,0,1,7,6,6,6,1,2215,0,1,5,5,3,3,2
12232216,1223,23,2,30,5,0,0,4,4,2,2,1,2216,0,1,4,6,2,2,2
12242201,1224,24,2,30,2,0,1,4,6,2,3,1,2201,0,0,5,5,6,3,2
12242202,1224,24,2,30,3,0,0,2,3,4,2,1,2202,0,0,3,4,1,2,2
12242204,1224,24,2,30,9,0,1,7,6,3,3,1,2204,0,1,6,6,2,4,2
12242205,1224,24,2,30,1,0,1,5,4,6,4,1,2205,0,0,4,7,1,1,2
12242206,1224,24,2,30,8,0,1,4,6,3,4,1,2206,0,0,4,6,1,1,2
12242207,1224,24,2,30,4,0,1,7,4,5,6,1,2207,0,1,5,4,1,3,2
12242208,1224,24,2,30,11,0,1,5,6,3,4,1,2208,0,1,5,5,1,1,2
12242209,1224,24,2,30,10,0,1,6,5,6,5,1,2209,0,1,5,6,1,1,2
12242210,1224,24,2,30,14,0,1,7,4,6,6,1,2210,0,0,3,3,1,1,2
12242211,1224,24,2,30,7,0,0,2,2,2,2,1,2211,0,0,2,5,1,1,2
12242212,1224,24,2,30,12,0,1,4,7,2,2,1,2212,0,1,2,7,1,1,2
12242213,1224,24,2,30,15,0,1,6,7,3,4,1,2213,0,1,6,6,4,4,2
12242214,1224,24,2,30,5,0,0,3,6,6,3,1,2214,0,0,3,3,1,1,2
12242215,1224,24,2,30,13,0,0,2,5,2,2,1,2215,0,1,5,5,5,5,2
12242216,1224,24,2,30,6,0,1,6,5,5,6,1,2216,0,1,5,7,2,2,2
12262201,1226,26,2,30,6,0,1,6,6,6,6,1,2201,0,1,6,6,4,5,2
12262202,1226,26,2,30,7,0,1,6,5,6,5,1,2202,0,1,3,4,1,3,2
12262204,1226,26,2,30,13,0,0,3,3,3,3,1,2204,0,0,3,3,1,2,2
12262205,1226,26,2,30,5,0,0,3,2,2,2,1,2205,0,1,6,6,2,3,2
12262206,1226,26,2,30,12,0,1,6,6,6,6,1,2206,0,0,4,5,1,1,2
12262207,1226,26,2,30,8,0,1,5,5,6,5,1,2207,0,1,3,5,1,2,2
12262208,1226,26,2,30,15,0,0,4,4,4,4,1,2208,0,1,6,6,3,3,2
12262209,1226,26,2,30,14,0,0,3,3,5,3,1,2209,0,1,6,6,2,2,2
12262210,1226,26,2,30,3,0,1,6,6,6,6,1,2210,0,0,5,4,1,1,2
12262211,1226,26,2,30,11,0,1,4,4,4,4,1,2211,0,0,4,6,1,2,2
12262212,1226,26,2,30,1,0,1,5,5,5,4,1,2212,0,0,1,6,1,1,2
12262213,1226,26,2,30,4,0,1,3,3,3,2,1,2213,0,1,6,6,4,5,2
12262214,1226,26,2,30,9,0,1,5,5,7,5,1,2214,0,1,4,6,1,1,2
12262215,1226,26,2,30,2,0,1,3,4,3,3,1,2215,0,1,5,6,4,5,2
12262216,1226,26,2,30,10,0,1,4,4,4,4,1,2216,0,1,5,5,3,3,2
12272201,1227,27,2,30,9,0,1,4,4,3,5,1,2201,0,0,1,1,1,1,2
12272202,1227,27,2,30,10,0,0,2,3,4,2,1,2202,0,0,2,3,1,1,2
