date,avg_difangle,var_difangle,avgdis,vardis,decardis,movdistr_mean_a,movdistr_var_a,movdistr_mean_b,movdistr_var_b,motionsync_a_1,motionsync_a_2,motionsync_a_3,motionsync_a_4,motion_reaction_a,motion_reaction_b,varpos_a,varpos_b,M_1,M_2,M_3,M_4,M_5,M_6,PP_M_1,PP_M_2,PP_M_3,PP_M_4,PP_M_5,PP_M_6,
11322114_F,176.6948446808631,6.191270316028575,178.78191908827836,198.04540711228643,39.86468321816079,46.53208044050754,40.13774374426508,2.664102564102564,11.662928726047172,3369, 739, 287,  75,10.395553018230627,0.48631174346831857,183.5237461409105,7.087491593567424,0,1,2,2,2,2,0,1,6,6,6,6
11322114_M,172.18370570072005,2.1480910513007636,115.08948285864346,0.17760199668592994,39.86468321816079,2.664102564102564,11.662928726047172,46.53208044050754,40.13774374426508,4342,  87,  15,  26,0.48631174346831857,10.395553018230627,7.087491593567424,183.5237461409105,0,1,6,6,6,6,0,1,2,2,2,2
11212111_F,166.13805503947947,5.31866491777148,198.50295405312082,156.71723218461167,31.16452867723035,33.688981711447276,30.6068922296063,19.64158701933763,22.356249988573833,3813, 479, 121,  57,6.259427231204404,3.2813172709781595,164.58001184991144,10.099976546785374,0,0,1,1,1,1,0,1,5,6,5,3
11212111_M,172.40579413648817,1.048178617762565,193.77344300111815,7.132787492408655,31.16452867723035,19.64158701933763,22.356249988573833,33.688981711447276,30.6068922296063,3779, 566,  94,  31,3.2813172709781595,6.259427231204404,10.099976546785374,164.58001184991144,0,1,5,6,5,3,0,0,1,1,1,1
11212102_M,161.10949428435745,23.368750073091675,101.96394667395721,49.600245337077126,1.1561379040043107,26.78810115150147,25.27888422312576,39.007065091498724,33.603242541686804,4244, 199,  21,   6,5.114821202267929,8.328842367131873,45.216221449451425,96.97008331552755,0,0,2,6,1,4,0,0,1,1,1,1
11212102_F,174.29228015350347,2.2711312179707406,234.98815304063174,112.7745972193098,1.1561379040043107,39.007065091498724,33.603242541686804,26.78810115150147,25.27888422312576,3753, 502, 147,  68,8.328842367131873,5.114821202267929,96.97008331552755,45.216221449451425,0,0,1,1,1,1,0,0,2,6,1,4
11372119_M,174.2616488438232,0.41873623107312735,223.51823025568106,26.094076701687268,-9.10238142240189,23.643142920649034,31.583333589867195,58.577630822311676,44.30554505371315,2952,1070, 325, 123,3.967143149400755,20.582475248289164,22.656487232794262,231.36015590905885,0,0,3,6,2,2,0,1,4,6,2,3
11372119_F,166.24374969296505,91.82731151359208,150.81839342088162,311.90553927750426,-9.10238142240189,58.577630822311676,44.30554505371315,23.643142920649034,31.583333589867195,3121,1067, 168, 114,20.582475248289164,3.967143149400755,231.36015590905885,22.656487232794262,0,1,4,6,2,3,0,0,3,6,2,2
11392109_M,177.59037991410486,4.383351378824287,185.74467436411476,68.38261203564073,-11.788862843991865,47.202508128193216,39.31494751636627,29.9780553679946,31.742530672932016,3528, 738, 158,  46,9.346109533651852,5.501053798086413,80.42486730960599,39.99592671757706,0,1,4,3,5,3,0,0,4,5,1,1
11392109_F,172.73877237858014,2.4299522180563673,148.10809586480653,40.43860596794379,-11.788862843991865,29.9780553679946,31.742530672932016,47.202508128193216,39.31494751636627,3916, 425, 107,  22,5.501053798086413,9.346109533651852,39.99592671757706,80.42486730960599,0,0,4,5,1,1,0,1,4,3,5,3
11282117_F,167.58159903577214,17.59060450563808,162.9913349802504,120.92138802247231,4.8539086640736855,45.35927923510664,41.718306167060845,52.44878910191726,46.0100365377684,3968, 396,  49,  57,12.000838535882979,14.24656392949729,111.50972190498659,152.1068167483903,0,1,4,4,3,3,0,1,6,4,5,5
11282117_M,143.84643638196087,196.73666208537747,148.4420345284723,102.6290517145044,4.8539086640736855,52.44878910191726,46.0100365377684,45.35927923510664,41.718306167060845,3393, 747, 271,  59,14.24656392949729,12.000838535882979,152.1068167483903,111.50972190498659,0,1,6,4,5,5,0,1,4,4,3,3
11232109_M,160.2344511095916,4.607506930181014,162.63328048084549,15.056080038633423,-2.0086283597408965,31.55099530306419,33.76556318542621,43.63190607734806,36.97847109526927,3077,1050, 272,  71,5.532345118548544,8.675400325906574,16.744037532955428,61.43021476554927,0,0,2,1,1,1,0,0,3,3,1,1
11232109_F,153.74984224673065,13.084423417038659,182.05109961458658,70.903795786551,-2.0086283597408965,43.63190607734806,36.97847109526927,31.55099530306419,33.76556318542621,3530, 702, 181,  57,8.675400325906574,5.532345118548544,61.43021476554927,16.744037532955428,0,0,3,3,1,1,0,0,2,1,1,1
11322101_M,174.8568304866495,2.150506822066598,159.98736013903917,16.577929074723563,14.930064732529047,25.497777283840854,25.32295063377023,38.96855705465356,38.69722434324866,2573,1630, 184,  83,4.265845826860836,7.388179433102263,22.860596130873812,54.15393322308534,0,0,4,4,2,2,0,1,4,4,5,2
11322101_F,174.99103480674898,3.3219455761853602,164.93157600576725,69.74856958715749,14.930064732529047,38.96855705465356,38.69722434324866,25.497777283840854,25.32295063377023,3154, 878, 359,  79,7.388179433102263,4.265845826860836,54.15393322308534,22.860596130873812,0,1,4,4,5,2,0,0,4,4,2,2
11212118_F,173.89649762867543,4.590673786029139,192.01306100759814,58.07773582572418,-32.787242159092955,36.31460933888118,38.81711840954174,27.77892976588629,31.604002042778188,3931, 414,  65,  60,7.701017330178344,4.738583374307866,52.47497391273678,70.95636192276235,1,0,4,6,1,2,0,1,3,5,2,2
11212118_M,171.34295559440932,2.2055067463663227,178.32430095859726,73.33702096095473,-32.787242159092955,27.77892976588629,31.604002042778188,36.31460933888118,38.81711840954174,3667, 699,  79,  25,4.738583374307866,7.701017330178344,70.95636192276235,52.47497391273678,0,1,3,5,2,2,1,0,4,6,1,2
11322115_F,177.8560509705417,0.7430676849335156,242.02997490434782,57.93124780075643,0.12951341519845982,44.0819466605881,38.110038541716705,37.114542967859585,31.504603605834486,2856,1215, 333,  66,8.30265431827188,7.204752981317465,33.13677125344901,53.44087530640345,0,1,4,7,2,2,0,1,5,6,5,5
11322115_M,171.0159570645802,7.833756738684939,183.25800704699773,60.63618649586572,0.12951341519845982,37.114542967859585,31.504603605834486,44.0819466605881,38.110038541716705,4253, 172,  18,  27,7.204752981317465,8.30265431827188,53.44087530640345,33.13677125344901,0,1,5,6,5,5,0,1,4,7,2,2
11372111_F,168.70305602184166,13.647580426421221,134.3244242271926,15.702389366523063,6.592901662878205,42.01400988933365,38.13657225981,30.490352254879966,27.92370203877231,4229, 205,  15,  21,9.380117795407072,5.524364113272323,13.118090290508219,31.002505008689607,0,1,4,5,3,3,0,1,4,5,5,1
11372111_M,174.92806353906002,2.518113508585281,174.42050255191256,21.121622871601616,6.592901662878205,30.490352254879966,27.92370203877231,42.01400988933365,38.13657225981,4150, 233,  65,  22,5.524364113272323,9.380117795407072,31.002505008689607,13.118090290508219,0,1,4,5,5,1,0,1,4,5,3,3
11322119_F,162.6987760505365,97.85405712924681,137.3854036729128,81.61752429746656,9.0811025994214,44.721853519791416,40.136683822516524,39.467882541867404,36.924429759837984,3960, 434,  44,  32,10.461629965697405,7.968507474019285,190.75072279687055,137.7151725929408,  0,999,  4,  5,  1,  2,0,0,4,4,4,4
11322119_M,172.946288759887,6.370091986257842,186.2304084272638,108.07831034783335,9.0811025994214,39.467882541867404,36.924429759837984,44.721853519791416,40.136683822516524,3686, 525, 187,  72,7.968507474019285,10.461629965697405,137.7151725929408,190.75072279687055,0,0,4,4,4,4,  0,999,  4,  5,  1,  2
11282118_M,176.25813798059113,11.180425992415925,146.992412945083,22.15720324886348,-22.01641945757939,39.557216858959265,37.7584153147177,36.87747373564623,36.82244493888758,3984, 249, 147,  90,10.125090885132702,11.606378350651683,39.0496319824728,84.38958767638633,0,0,3,4,1,1,0,1,4,6,2,4
11282118_F,158.84679324411948,19.36289750650804,158.93768235198664,95.91979524567263,-22.01641945757939,36.87747373564623,36.82244493888758,39.557216858959265,37.7584153147177,3860, 445, 119,  46,11.606378350651683,10.125090885132702,84.38958767638633,39.0496319824728,0,1,4,6,2,4,0,0,3,4,1,1
11402113_F,176.02973379831425,14.613425963437946,176.53819475214436,50.92579365395416,-24.050830636345836,48.523383440706276,40.746212189404986,34.72627737226277,35.90306766591442,3909, 371, 163,  27,10.900660431812994,8.685826915085505,156.6238579559984,98.73236435899874,0,1,5,5,2,3,0,0,2,3,1,1
11402113_M,178.6638823210596,2.2364323846628915,161.71822147241627,121.23684379851414,-24.050830636345836,34.72627737226277,35.90306766591442,48.523383440706276,40.746212189404986,4206, 207,  27,  30,8.685826915085505,10.900660431812994,98.73236435899874,156.6238579559984,0,0,2,3,1,1,0,1,5,5,2,3
11402103_M,165.8471949349479,34.26129316234728,157.67448424774608,125.03035054060916,-5.496453407788238,43.95371263259402,39.84814507075465,63.40030911901082,47.21940747134203,3789, 481, 165,  35,10.519397308732756,15.385743874427517,139.54636403626043,117.49247134180524,1,1,6,6,6,4,0,1,3,6,1,1
11402103_F,174.76166981000677,10.843418746495647,195.1449981039567,119.01971500673494,-5.496453407788238,63.40030911901082,47.21940747134203,43.95371263259402,39.84814507075465,2925,1289, 229,  27,15.385743874427517,10.519397308732756,117.49247134180524,139.54636403626043,0,1,3,6,1,1,1,1,6,6,6,4
11242112_M,143.6104160328903,472.19951839674866,165.25843426442282,447.74323780476976,-8.247070000005124,40.0618083352955,40.80616145445491,23.838179378215166,27.937306689670745,3945, 402,  91,  32,9.371959229946944,4.282217127550962,398.137665800478,25.06433943259363,0,1,4,3,6,4,0,0,3,5,4,2
11242112_F,170.30713509612536,0.930250020300179,208.64443018906604,46.23508441327488,-8.247070000005124,23.838179378215166,27.937306689670745,40.0618083352955,40.80616145445491,3542, 775, 108,  45,4.282217127550962,9.371959229946944,25.06433943259363,398.137665800478,0,0,3,5,4,2,0,1,4,3,6,4
11382109_M,178.15507958345736,2.1796027341088737,182.42162622451008,9.416952271804746,0.6304655778823189,36.52916760152569,27.890890526033022,32.85363414092021,27.889122416498427,2531,1708, 132,  99,6.422136884822813,5.504987057195698,9.57452941570003,14.572503655229388,0,0,3,4,3,2,0,0,3,1,1,1
11382109_F,178.37131104950655,1.5449045170069184,165.25327805955953,32.84742390323959,0.6304655778823189,32.85363414092021,27.889122416498427,36.52916760152569,27.890890526033022,3270, 995, 179,  26,5.504987057195698,6.422136884822813,14.572503655229388,9.57452941570003,0,0,3,1,1,1,0,0,3,4,3,2
11232113_F,164.52825306777368,25.797033017047085,145.6107231083067,35.94398254270487,-19.311314290106964,38.227843841148754,33.96881488503222,40.30292818963514,34.6111794074289,2548,1467, 336, 119,6.746663447491066,8.795701464997173,124.69862447576233,90.53100433309842,0,1,6,6,2,3,0,0,1,4,1,1
11232113_M,172.19665385122653,3.1349598760874557,163.52447148999516,130.46055725108977,-19.311314290106964,40.30292818963514,34.6111794074289,38.227843841148754,33.96881488503222,4158, 183,  78,  51,8.795701464997173,6.746663447491066,90.53100433309842,124.69862447576233,0,0,1,4,1,1,0,1,6,6,2,3
11222108_M,177.76281704796432,2.520772424535231,162.0898813938813,50.36368305081938,-2.463928116836314,35.28584350972411,38.728029746690446,41.096354745499,29.451090705935552,3183, 951, 272,  64,6.508546501646864,6.9346457980720855,74.3501391200243,14.989513060900302,0,1,6,1,6,1,0,1,4,5,1,2
11222108_F,177.98299184592807,3.2732575573162133,167.22912270477843,27.520519390153627,-2.463928116836314,41.096354745499,29.451090705935552,35.28584350972411,38.728029746690446,2634,1479, 313,  44,6.9346457980720855,6.508546501646864,14.989513060900302,74.3501391200243,0,1,4,5,1,2,0,1,6,1,6,1
11342119_M,163.94506846054676,12.506571907545958,174.6240921827918,15.373096002495789,17.459567733333927,27.435900339750848,31.151959631061736,36.03663223636801,35.286198735239104,3486, 700, 227,  57,5.448517438516039,9.756574134890561,50.9622410374008,84.55102238121694,0,1,2,2,2,2,0,1,3,5,2,3
11342119_F,173.82863558193148,24.316284209457468,132.6021937848662,32.69153677413192,17.459567733333927,36.03663223636801,35.286198735239104,27.435900339750848,31.151959631061736,4181, 201,  36,  52,9.756574134890561,5.448517438516039,84.55102238121694,50.9622410374008,0,1,3,5,2,3,0,1,2,2,2,2
11222109_M,171.1419922718572,23.417607641463903,231.90731560296868,223.7703031584152,23.681634098294865,47.314161621479336,44.75964531147147,55.029630490355565,40.69419111892086,3800, 515,  94,  61,16.420807550222825,11.027818279707708,129.71353755489022,91.03749570639977,0,0,3,2,2,1,0,1,7,7,6,5
11222109_F,177.66405909853904,2.354398721829341,199.27013331780563,123.43063417062905,23.681634098294865,55.029630490355565,40.69419111892086,47.314161621479336,44.75964531147147,3299, 948, 150,  73,11.027818279707708,16.420807550222825,91.03749570639977,129.71353755489022,0,1,7,7,6,5,0,0,3,2,2,1
11382101_M,167.7025728093497,3.5239452807347242,189.2556031578585,17.723340021843548,1.8002997728506216,34.76861999552673,30.315910622991748,39.67038037362143,37.33708108155433,3673, 677, 102,  18,6.068825374667393,7.274551670308403,20.57419248308815,34.80520091671434,0,0,3,4,3,3,0,0,4,1,1,1
11382101_F,176.35564915164505,2.1648692461896006,147.7901803612893,42.1759221109104,1.8002997728506216,39.67038037362143,37.33708108155433,34.76861999552673,30.315910622991748,3474, 677, 267,  52,7.274551670308403,6.068825374667393,34.80520091671434,20.57419248308815,0,0,4,1,1,1,0,0,3,4,3,3
11322103_F,174.42036628583557,12.805366822954346,213.32713938971543,126.99159980092979,-0.9412608473057276,64.78472043287812,45.38694578509857,37.603158373097024,32.5669609460589,4071, 257,  84,  58,17.626136543651164,7.071868134660469,126.87484546764264,53.033108637580234,0,0,4,6,1,1,0,1,5,6,5,5
11322103_M,162.3817807273203,21.708714701799938,110.93458488066327,54.93787735491945,-0.9412608473057276,37.603158373097024,32.5669609460589,64.78472043287812,45.38694578509857,3659, 542, 148, 121,7.071868134660469,17.626136543651164,53.033108637580234,126.87484546764264,0,1,5,6,5,5,0,0,4,6,1,1
11242113_M,169.72473675960262,4.975146166339974,226.14887082755885,136.6682234200933,-29.13994292738346,32.802186421173765,33.02586157269591,36.55261984392419,31.167278319432842,4087, 271,  54,  58,6.954693146191882,6.385921869032118,69.60246181839311,55.85892070017859,0,1,4,3,4,4,  0,999,  6,  6,  2,  3
11242113_F,178.03281728744932,1.9819625441773276,159.42310828134717,43.75254591384746,-29.13994292738346,36.55261984392419,31.167278319432842,32.802186421173765,33.02586157269591,3449, 797, 180,  44,6.385921869032118,6.954693146191882,55.85892070017859,69.60246181839311,  0,999,  6,  6,  2,  3,0,1,4,3,4,4
11382119_M,164.9439818474051,3.2984289307444867,183.7713334871346,12.550321693705454,10.948650033189494,29.343124015304973,25.114536894233368,35.35345429169574,34.11302477388881,3812, 462,  96, 100,5.598624837705625,8.539947365126494,13.542220043980818,41.294138328483264,0,0,4,4,5,5,0,1,5,4,1,1
11382119_F,173.98485873875464,38.43543736782127,150.98457291115858,105.72540950170172,10.948650033189494,35.35345429169574,34.11302477388881,29.343124015304973,25.114536894233368,4306,  76,  48,  40,8.539947365126494,5.598624837705625,41.294138328483264,13.542220043980818,0,1,5,4,1,1,0,0,4,4,5,5
11262111_F,162.73682436719002,7.470434405058581,170.5147210753424,38.97989659817926,-2.717954514197629,28.748010911570812,28.686547916967463,53.466738973246564,44.50345584945942,4174, 198,  62,  36,6.068508312835032,12.598814601889421,29.948338414430488,112.9079917079943,0,0,2,4,1,1,0,1,5,6,5,4
11262111_M,176.53188140977727,8.670320696354551,157.03749947134028,95.87709312214258,-2.717954514197629,53.466738973246564,44.50345584945942,28.748010911570812,28.686547916967463,3543, 640, 225,  62,12.598814601889421,6.068508312835032,112.9079917079943,29.948338414430488,0,1,5,6,5,4,0,0,2,4,1,1
11342106_M,173.2720669156682,4.802129215610075,164.90711503660475,99.52341030399936,8.77954566016507,34.41297432401727,29.862107045737925,40.23356725146199,36.86189662710306,4075, 266,  78,  51,6.747384311056437,8.438648976668796,76.04604595900008,21.090225516382315,0,1,6,6,6,5,0,1,4,3,5,2
11342106_F,172.97414459618733,6.707859893924987,140.55684629002394,38.959627669244966,8.77954566016507,40.23356725146199,36.86189662710306,34.41297432401727,29.862107045737925,3307, 806, 236, 121,8.438648976668796,6.747384311056437,21.090225516382315,76.04604595900008,0,1,4,3,5,2,0,1,6,6,6,5
11312114_M,177.58523375077255,4.1641346004420505,219.20686744640204,8.629264335526,15.47298383992802,24.743165147810625,18.286342004848034,40.11536702492568,33.43397317002074,3984, 425,  31,  30,4.259644729778306,7.791530202298199,81.33185578558296,68.38628726138555,0,1,5,6,3,3,0,1,5,5,4,4
11312114_F,168.14199550201286,24.49938373750647,96.20752002564946,95.1997571809225,15.47298383992802,40.11536702492568,33.43397317002074,24.743165147810625,18.286342004848034,4183, 196,  67,  24,7.791530202298199,4.259644729778306,68.38628726138555,81.33185578558296,0,1,5,5,4,4,0,1,5,6,3,3
11212106_F,167.77166244528473,31.13854354842873,132.45754243006053,61.05278672204928,-8.27527303041495,27.871320932422886,34.485076357457814,18.05473801560758,25.17268702559492,3538, 543, 293,  96,7.1990241665286225,3.2346303314551323,142.67847517025848,23.859816417517656,1,1,7,7,1,1,1,1,7,7,5,4
11212106_M,172.1603470417755,3.817772240911729,129.59381124810247,17.137419524518045,-8.27527303041495,18.05473801560758,25.17268702559492,27.871320932422886,34.485076357457814,3938, 428,  84,  20,3.2346303314551323,7.1990241665286225,23.859816417517656,142.67847517025848,1,1,7,7,5,4,1,1,7,7,1,1
11312106_F,177.36786727991577,5.994542058181777,213.57832730596203,134.85810518735335,20.692219138144765,45.824988078206964,39.640967502598386,2.520289855072464,15.818332883442974,3964, 414,  47,  45,11.48935743997409,0.7041336211783567,67.57091099211745,24.899497069472396,0,0,2,3,3,1,0,0,2,3,5,2
11312106_M,153.02712689659802,4.331374371941733,334.22462271199186,22.608239693354932,20.692219138144765,2.520289855072464,15.818332883442974,45.824988078206964,39.640967502598386,4414,  24,  11,  21,0.7041336211783567,11.48935743997409,24.899497069472396,67.57091099211745,0,0,2,3,5,2,0,0,2,3,3,1
11322118_F,174.20276463697252,0.8973723745918266,225.16865209439206,106.29811399463374,2.6140270372532655,34.438042712978174,34.22303409585675,50.60504299326052,40.78147417599372,4060, 237,  96,  77,8.689661855187074,10.143887724392552,47.93323013436346,104.22220978793614,0,1,5,7,4,3,0,0,3,3,3,2
11322118_M,176.55688148126518,4.851103395682348,204.4616775251601,52.78242359744065,2.6140270372532655,50.60504299326052,40.78147417599372,34.438042712978174,34.22303409585675,3457, 875, 105,  33,10.143887724392552,8.689661855187074,104.22220978793614,47.93323013436346,0,0,3,3,3,2,0,1,5,7,4,3
11372117_F,176.45458355600238,15.406710067222496,178.08921263157222,92.85901093332785,14.875878102485444,33.86581853096495,37.55167504575412,36.941471571906355,33.062246237401496,4156, 211,  79,  24,9.501893202761286,6.349310446217754,98.39814850431067,39.9837777683758,0,0,2,2,3,2,0,1,3,6,3,1
11372117_M,174.89145088145906,3.483873546939495,193.1548386607854,30.588301925958604,14.875878102485444,36.941471571906355,33.062246237401496,33.86581853096495,37.55167504575412,3677, 578, 186,  29,6.349310446217754,9.501893202761286,39.9837777683758,98.39814850431067,0,1,3,6,3,1,0,0,2,2,3,2
11372114_M,171.41232218757986,6.967968255919695,139.93546611217056,257.11199063623076,37.099003192442865,45.757550535077286,38.46377010443686,49.24907663896584,38.564806311597174,3124, 801, 438, 107,9.925472228884168,9.37547554931841,217.0256585101978,43.340953185912994,0,1,2,4,5,1,0,0,2,2,1,1
11372114_F,168.0574721251828,4.101211815727983,186.88214252257424,79.57480617225158,37.099003192442865,49.24907663896584,38.564806311597174,45.757550535077286,38.46377010443686,2455,1360, 517, 138,9.37547554931841,9.925472228884168,43.340953185912994,217.0256585101978,0,0,2,2,1,1,0,1,2,4,5,1
11392120_F,175.64888288405575,0.7999566858623532,212.61447369523216,34.95224196610738,6.2749893921000535,36.081634938409856,33.1381731618879,53.39134006101854,42.23682599004418,3255, 864, 251, 100,6.398567898230344,10.813061996449141,13.300242074634683,299.514664050485,0,0,2,2,2,2,0,1,4,4,6,5
11392120_M,161.89241429460895,11.927893351418447,165.76247715790697,360.2678331410361,6.2749893921000535,53.39134006101854,42.23682599004418,36.081634938409856,33.1381731618879,3365, 843, 240,  22,10.813061996449141,6.398567898230344,299.514664050485,13.300242074634683,0,1,4,4,6,5,0,0,2,2,2,2
11212119_M,174.47499630972607,11.042358936827787,164.0233335046146,88.12273270063609,11.514753487228745,19.959148446490218,21.516022872303445,50.89600532623169,41.33808559823176,4184, 173,  59,  54,5.094510167423601,15.671281820279985,89.05897291464247,234.43489931585944,0,1,4,5,4,3,0,0,2,2,1,1
11212119_F,171.7715702191253,10.068398193846244,269.11554005833915,269.27276577513163,11.514753487228745,50.89600532623169,41.33808559823176,19.959148446490218,21.516022872303445,3191, 700, 406, 173,15.671281820279985,5.094510167423601,234.43489931585944,89.05897291464247,0,0,2,2,1,1,0,1,4,5,4,3
11322108_M,175.29019861856247,49.21104192961611,156.00924031573552,163.3369361070877,27.81929437464919,40.28246677547214,33.88188734306392,33.549205994184746,31.218328346587914,3957, 296, 120,  97,8.979919983031001,5.992027514182021,48.76298614765665,46.05869095625114,0,1,7,7,7,7,0,1,4,5,1,2
11322108_F,172.89607505930454,4.761209645073433,190.5856075435772,39.78286391223884,27.81929437464919,33.549205994184746,31.218328346587914,40.28246677547214,33.88188734306392,3754, 603,  72,  41,5.992027514182021,8.979919983031001,46.05869095625114,48.76298614765665,0,1,4,5,1,2,0,1,7,7,7,7
11242116_F,135.19343895883014,110.55214954533842,145.23657558498797,247.11711234607355,-30.238337784097098,44.84659759830468,38.04369554835666,30.99757561764027,33.264515477702155,3866, 425, 111,  68,11.526971647915946,7.4978174807390126,125.12992528447103,774.491096670609,0,0,3,4,1,4,  0,  1,999,  3,  5,  4
11242116_M,171.61379219573945,26.87225824423095,188.1707776850722,572.5517587284558,-30.238337784097098,30.99757561764027,33.264515477702155,44.84659759830468,38.04369554835666,4059, 277,  82,  52,7.4978174807390126,11.526971647915946,774.491096670609,125.12992528447103,  0,  1,999,  3,  5,  4,0,0,3,4,1,4
11342108_M,176.96857222181663,7.570462950579963,153.71094696479142,33.51811652041682,18.476411120386047,30.986201480816693,26.666402386563263,38.72410336377813,27.392880750255834,3998, 299, 122,  51,5.624578461216097,6.590096694636061,82.13010067039527,26.795256442773145,0,1,7,7,7,7,0,0,5,5,2,2
11342108_F,177.08737177208835,2.4861386338749205,208.1790739931072,14.119818039056232,18.476411120386047,38.72410336377813,27.392880750255834,30.986201480816693,26.666402386563263,2302,1743, 354,  71,6.590096694636061,5.624578461216097,26.795256442773145,82.13010067039527,0,0,5,5,2,2,0,1,7,7,7,7
11212117_F,175.33891316888392,4.2199809382531175,234.82320996401046,72.24006219824155,0.3275168323831963,39.40886017535764,33.82141472626663,22.432782748336773,23.057591228710464,3966, 442,  28,  34,8.115808671647695,5.608770501003229,40.771272333669245,126.82210622483825,0,0,1,2,1,1,0,1,5,6,7,3
11212117_M,158.79991156970854,18.05450974971121,177.10897038983884,22.252607451186037,0.3275168323831963,22.432782748336773,23.057591228710464,39.40886017535764,33.82141472626663,4254, 114,  56,  46,5.608770501003229,8.115808671647695,126.82210622483825,40.771272333669245,0,1,5,6,7,3,0,0,1,2,1,1
11252114_M,162.7559909799983,102.47205791534415,155.91004384099801,111.73822949807769,-18.674338820994308,47.26896392229417,43.66329043148227,35.26140350877193,34.22310915696212,3007,1128, 279,  56,9.350931917856157,8.233859614896316,179.15442928101243,81.25075213944012,0,1,6,4,6,5,0,1,4,4,1,1
11252114_F,163.93397075905716,11.366915474072767,129.0676180260672,96.12331041054443,-18.674338820994308,35.26140350877193,34.22310915696212,47.26896392229417,43.66329043148227,3845, 410, 134,  81,8.233859614896316,9.350931917856157,81.25075213944012,179.15442928101243,0,1,4,4,1,1,0,1,6,4,6,5
11382117_F,175.50099565743653,1.1717645878549017,229.69950748788716,37.14959315540039,0.39714280615226016,29.81825343236552,29.513040830007313,52.40319570795428,40.80093517585538,3792, 541, 111,  26,5.441209101978965,10.233514421613997,20.79418789811709,81.48800634056592,0,0,2,3,2,2,0,0,3,2,2,3
11382117_M,169.66887557167507,11.417558426174358,183.5799067873906,23.204490599647585,0.39714280615226016,52.40319570795428,40.80093517585538,29.81825343236552,29.513040830007313,3268,1085,  76,  41,10.233514421613997,5.441209101978965,81.48800634056592,20.79418789811709,0,0,3,2,2,3,0,0,2,3,2,2
